지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
시흥시, 21,오이도차고지-태영아파트,4,평일,23시~24시,32,33,65,25.0,107,9.0
시흥시, 13,포동차고지-은행초등학교,4,평일,11시~12시,22,23,45,20.0,28,9.0
시흥시, 15,시흥대야역-신천동,4,평일,15시~16시,22,20,42,20.0,19,9.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,22시~23시,36,57,93,17.5,85,9.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,11시~12시,19,23,42,22.5,51,9.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,12시~13시,58,61,119,15.0,121,9.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,13시~14시,14,18,32,30.0,42,9.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,10시~11시,20,23,43,22.5,52,9.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,15시~16시,20,16,36,22.5,51,9.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,15시~16시,19,18,37,22.5,52,9.0
안산시, 61,화진금속공업-부천터미널소풍,4,평일,23시~24시,84,97,181,10.0,120,9.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,06시~07시,15,8,23,30.0,51,9.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,12시~13시,27,24,51,27.5,108,9.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),4,평일,04시~05시,32,1,33,15.0,67,9.0
안산시, 5,경원여객-안산역,4,평일,16시~17시,21,17,38,20.0,34,9.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,12시~13시,15,14,29,30.0,42,9.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,4,평일,00시~01시,8,10,18,60.0,65,9.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,4,평일,23시~24시,8,14,22,60.0,65,9.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,4,평일,05시~06시,8,1,9,60.0,65,9.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,05시~06시,19,11,30,22.5,52,9.0
안산시, 5,경원여객-안산역,4,평일,08시~09시,20,21,41,20.0,34,8.0
안산시, 38,부천역차고지-에이스아파트,4,평일,23시~24시,35,72,107,11.5,39,8.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,23시~24시,29,30,59,25.0,119,8.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,10시~11시,18,25,43,22.5,51,8.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,00시~01시,51,69,120,15.0,121,8.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,05시~06시,32,21,53,17.5,85,8.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,14시~15시,17,27,44,22.5,52,8.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,04시~05시,43,8,51,15.0,96,8.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,05시~06시,15,13,28,25.0,45,8.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,11시~12시,53,55,108,15.0,121,8.0
시흥시, 20-1,정왕역환승센터-부곡중학교,4,평일,23시~24시,32,37,69,15.0,78,8.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,19시~20시,13,13,26,30.0,51,8.0
시흥시, 15,시흥대야역-신천동,4,평일,16시~17시,20,21,41,20.0,19,8.0
시흥시, 13,포동차고지-은행초등학교,4,평일,22시~23시,20,12,32,20.0,28,8.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,08시~09시,23,20,43,17.5,4,8.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,06시~07시,21,20,41,17.5,4,8.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,21시~22시,31,30,61,12.5,23,8.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,16시~17시,31,23,54,12.5,23,8.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,23시~24시,23,31,54,27.5,104,8.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,05시~06시,34,1,35,11.0,27,8.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,11시~12시,24,26,50,27.5,108,8.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,15시~16시,25,17,42,27.5,108,8.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,23시~24시,31,57,88,12.5,57,8.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,23시~24시,26,43,69,27.5,108,8.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,11시~12시,19,19,38,20.0,51,8.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,11시~12시,13,14,27,30.0,44,8.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,05시~06시,13,4,17,30.0,44,8.0
안산시, 55,본오동종점-오이도차고지,4,평일,23시~24시,57,93,150,9.0,93,7.000000000000001
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,04시~05시,45,9,54,15.0,121,7.000000000000001
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,20시~21시,12,11,23,30.0,51,7.000000000000001
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,14시~15시,47,51,98,15.0,121,7.000000000000001
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,13시~14시,11,5,16,30.0,31,7.000000000000001
시흥시, 3500,오이도차고지-서울대입구역,4,평일,05시~06시,18,0,18,20.0,52,7.000000000000001
안산시, 5,경원여객-안산역,4,평일,05시~06시,17,17,34,20.0,34,7.000000000000001
시흥시, 3201,삼미시장-사당역3번출구,4,평일,14시~15시,15,11,26,22.5,51,7.000000000000001
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,23시~24시,42,64,106,15.0,121,7.000000000000001
시흥시, 16,은계아란트리-인천대공원역,4,평일,05시~06시,17,0,17,20.0,20,7.000000000000001
시흥시, 3500,오이도차고지-서울대입구역,4,평일,23시~24시,18,60,78,20.0,52,7.000000000000001
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,23시~24시,17,19,36,20.0,53,7.000000000000001
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,23시~24시,32,68,100,11.0,27,7.000000000000001
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,22시~23시,16,14,30,35.0,96,7.000000000000001
안산시, 5,경원여객-안산역,4,평일,18시~19시,17,9,26,20.0,34,7.000000000000001
시흥시, 13,포동차고지-은행초등학교,4,평일,21시~22시,17,19,36,20.0,28,7.000000000000001
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,05시~06시,29,17,46,20.0,99,7.000000000000001
시흥시, 15,시흥대야역-신천동,4,평일,09시~10시,18,20,38,20.0,19,7.000000000000001
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,05시~06시,39,24,63,15.0,121,6.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,14시~15시,18,30,48,27.5,108,6.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),4,평일,00시~01시,22,27,49,15.0,67,6.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,09시~10시,23,29,52,12.5,23,6.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,13시~14시,38,38,76,15.0,121,6.0
시흥시, 15,시흥대야역-신천동,4,평일,17시~18시,15,15,30,20.0,19,6.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,21시~22시,4,8,12,70.0,40,6.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,14시~15시,10,14,24,30.0,31,6.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,05시~06시,4,3,7,70.0,40,6.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,21시~22시,9,10,19,30.0,31,6.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,21시~22시,9,8,17,30.0,44,6.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,22시~23시,10,12,22,30.0,51,6.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,11시~12시,14,18,32,20.0,20,6.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,10시~11시,10,15,25,30.0,44,6.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,05시~06시,14,7,21,20.0,51,6.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,12시~13시,10,8,18,30.0,44,6.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,05시~06시,17,0,17,22.5,84,6.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,23시~24시,12,30,42,22.5,51,6.0
시흥시, 15,시흥대야역-신천동,4,평일,06시~07시,11,8,19,20.0,19,5.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,00시~01시,17,43,60,22.5,88,5.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),4,평일,00시~01시,34,45,79,11.5,92,5.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,05시~06시,10,0,10,22.5,51,5.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,05시~06시,8,1,9,30.0,42,5.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,09시~10시,15,16,31,17.5,4,5.0
시흥시, 15,시흥대야역-신천동,4,평일,14시~15시,13,12,25,20.0,19,5.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,06시~07시,11,8,19,20.0,33,5.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,05시~06시,8,8,16,30.0,31,5.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,21시~22시,14,14,28,17.5,4,5.0
광명시, 1(광명),거모동-개봉역,4,평일,00시~01시,50,101,151,8.5,108,5.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,23시~24시,11,12,23,20.0,51,5.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,23시~24시,9,9,18,25.0,38,5.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,12시~13시,11,15,26,22.5,51,5.0
시흥시, 15,시흥대야역-신천동,4,평일,21시~22시,13,15,28,20.0,19,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,12시~13시,20,15,35,12.5,23,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,07시~08시,19,18,37,12.5,23,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,17시~18시,20,23,43,12.5,23,5.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,05시~06시,5,5,10,50.0,32,5.0
안산시, 5,경원여객-안산역,4,평일,22시~23시,11,12,23,20.0,34,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,14시~15시,21,15,36,12.5,23,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,13시~14시,20,26,46,12.5,23,5.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,00시~01시,16,18,34,27.5,108,5.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,00시~01시,20,24,44,20.0,99,5.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,05시~06시,10,1,11,35.0,96,5.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,05시~06시,14,6,20,12.5,44,4.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,13시~14시,10,8,18,17.5,4,4.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,10시~11시,7,7,14,30.0,51,4.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,18시~19시,11,10,21,17.5,4,4.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,11시~12시,7,7,14,30.0,51,4.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,00시~01시,8,9,17,22.5,51,4.0
부천시, 66,부인초교-용못내공원.옥길동종점,4,평일,05시~06시,21,8,29,12.0,74,4.0
안산시, 62,본오동종점-한라비발디1차,4,평일,00시~01시,42,71,113,8.0,108,4.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,00시~01시,8,11,19,25.0,45,4.0
안양시, 81,목감호수품애.중흥S클래스-안양역,4,평일,23시~24시,14,46,60,13.0,39,4.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,00시~01시,13,30,43,20.0,92,4.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,15시~16시,7,6,13,30.0,31,4.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,04시~05시,15,2,17,25.0,119,4.0
시흥시, 15,시흥대야역-신천동,4,평일,22시~23시,10,10,20,20.0,19,4.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,22시~23시,17,19,36,12.5,23,4.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,4,평일,00시~01시,17,34,51,15.0,78,4.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,10시~11시,7,14,21,30.0,31,4.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,05시~06시,12,0,12,22.5,88,4.0
안산시, 5,경원여객-안산역,4,평일,07시~08시,8,14,22,20.0,34,3.0
안산시, 55,본오동종점-오이도차고지,4,평일,04시~05시,24,3,27,9.0,93,3.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),4,평일,05시~06시,20,4,24,11.5,92,3.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,23시~24시,12,12,24,12.5,23,3.0
시흥시, 13,포동차고지-은행초등학교,4,평일,05시~06시,6,4,10,20.0,28,3.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,00시~01시,7,7,14,20.0,51,3.0
시흥시, 15,시흥대야역-신천동,4,평일,13시~14시,6,7,13,20.0,19,3.0
시흥시, 15,시흥대야역-신천동,4,평일,10시~11시,7,7,14,20.0,19,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,15시~16시,8,10,18,17.5,4,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,14시~15시,9,9,18,17.5,4,3.0
광명시, 2(광명),스타필드시티부천-안양역,4,평일,00시~01시,26,43,69,8.0,90,3.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,05시~06시,11,3,14,12.5,57,3.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,00시~01시,14,35,49,15.0,96,3.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,00시~01시,18,31,49,15.0,121,3.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,11시~12시,4,3,7,30.0,31,3.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,05시~06시,4,4,8,30.0,51,3.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,22시~23시,6,10,16,20.0,33,3.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,00시~01시,22,39,61,12.5,128,3.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,04시~05시,17,3,20,15.0,121,3.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,23시~24시,2,3,5,70.0,54,3.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,13시~14시,7,8,15,22.5,51,3.0
시흥시, 23,월곶역-본오동차고지,4,평일,00시~01시,17,23,40,12.5,99,3.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,05시~06시,11,3,14,20.0,92,3.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,05시~06시,14,10,24,11.5,25,3.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,05시~06시,9,0,9,22.5,92,3.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,4,평일,00시~01시,7,16,23,25.0,86,3.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,01시~02시,5,9,14,27.5,108,2.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,06시~07시,6,3,9,12.5,23,2.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,05시~06시,4,3,7,25.0,38,2.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,10시~11시,8,7,15,12.5,23,2.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,11시~12시,8,8,16,12.5,23,2.0
안산시, 5,경원여객-안산역,4,평일,20시~21시,4,4,8,20.0,34,2.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,00시~01시,6,6,12,12.5,57,2.0
부천시, 66,부인초교-용못내공원.옥길동종점,4,평일,00시~01시,10,22,32,12.0,74,2.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,4,평일,05시~06시,9,4,13,15.0,78,2.0
안산시, 123,푸르지오6차후문-탄도,4,평일,23시~24시,6,16,22,25.0,110,2.0
안산시, 5,경원여객-안산역,4,평일,13시~14시,4,4,8,20.0,34,2.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,00시~01시,4,8,12,20.0,52,2.0
안산시, 5,경원여객-안산역,4,평일,09시~10시,4,3,7,20.0,34,2.0
안산시, 62,본오동종점-한라비발디1차,4,평일,04시~05시,17,0,17,8.0,108,2.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,20시~21시,5,10,15,17.5,4,2.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,17시~18시,5,5,10,17.5,4,2.0
시흥시, 15,시흥대야역-신천동,4,평일,12시~13시,5,4,9,20.0,19,2.0
시흥시, 15,시흥대야역-신천동,4,평일,11시~12시,5,4,9,20.0,19,2.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,01시~02시,16,29,45,15.0,121,2.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,11시~12시,5,5,10,17.5,4,2.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,10시~11시,5,5,10,17.5,4,2.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,12시~13시,2,2,4,17.5,4,1.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,23시~24시,4,4,8,17.5,4,1.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,22시~23시,2,2,4,17.5,4,1.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,01시~02시,3,8,11,20.0,92,1.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,23시~24시,2,5,7,35.0,96,1.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,23시~24시,2,2,4,30.0,51,1.0
안산시, 5,경원여객-안산역,4,평일,11시~12시,2,1,3,20.0,34,1.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,00시~01시,4,8,12,17.5,85,1.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,00시~01시,4,10,14,25.0,119,1.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,00시~01시,5,7,12,12.5,44,1.0
안산시, 61,화진금속공업-부천터미널소풍,4,평일,04시~05시,13,0,13,10.0,120,1.0
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,00시~01시,1,8,9,37.5,63,1.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,00시~01시,3,24,27,22.5,84,1.0
시흥시, 13,포동차고지-은행초등학교,4,평일,23시~24시,2,12,14,20.0,28,1.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,16시~17시,4,4,8,17.5,4,1.0
시흥시, 20-1,정왕역환승센터-부곡중학교,4,평일,00시~01시,5,6,11,15.0,78,1.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,22시~23시,2,6,8,30.0,42,1.0
안산시, 61,화진금속공업-부천터미널소풍,4,평일,00시~01시,10,27,37,10.0,120,1.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,00시~01시,3,7,10,22.5,52,1.0
안산시, 5,경원여객-안산역,4,평일,10시~11시,2,3,5,20.0,34,1.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),4,평일,01시~02시,1,2,3,15.0,67,0.0
광명시, 11,광명돔경륜장.광남문-안양역,4,평일,00시~01시,0,6,6,32.5,65,0.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,04시~05시,2,0,2,12.5,128,0.0
시흥시, 21,오이도차고지-태영아파트,4,평일,00시~01시,0,4,4,25.0,107,0.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,22시~23시,0,1,1,50.0,32,0.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,22시~23시,0,3,3,30.0,44,0.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,01시~02시,0,4,4,22.5,51,0.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,01시~02시,0,7,7,22.5,92,0.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,01시~02시,1,8,9,22.5,88,0.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,01시~02시,0,3,3,20.0,52,0.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),4,평일,01시~02시,0,8,8,11.5,92,0.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,05시~06시,1,1,2,12.5,23,0.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,00시~01시,2,7,9,11.5,25,0.0
안산시, 30,오이도차고지-광덕중학교,4,평일,00시~01시,0,4,4,22.5,99,0.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,01시~02시,2,11,13,15.0,121,0.0
광명시, 1(광명),거모동-개봉역,4,평일,01시~02시,0,2,2,8.5,108,0.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,02시~03시,2,11,13,15.0,121,0.0
안산시, 5,경원여객-안산역,4,평일,12시~13시,1,2,3,20.0,34,0.0
안산시, 5,경원여객-안산역,4,평일,14시~15시,1,0,1,20.0,34,0.0
안산시, 5,경원여객-안산역,4,평일,15시~16시,1,2,3,20.0,34,0.0
안산시, 5,경원여객-안산역,4,평일,17시~18시,0,4,4,20.0,34,0.0
안산시, 5,경원여객-안산역,4,평일,19시~20시,0,8,8,20.0,34,0.0
안산시, 5,경원여객-안산역,4,평일,21시~22시,1,0,1,20.0,34,0.0
안산시, 55,본오동종점-오이도차고지,4,평일,00시~01시,0,3,3,9.0,93,0.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,00시~01시,0,1,1,27.5,104,0.0
부천시, 23-2,소사공영차고지-라일락마을어린이공원,4,평일,00시~01시,2,9,11,8.5,69,0.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,22시~23시,0,3,3,30.0,31,0.0
광명시, 39,매화초등학교-개봉역,4,평일,00시~01시,1,3,4,20.5,45,0.0
